0:0:0:0:0:0:0:1 - - [26/Sep/2019:10:02:03 +0530] "GET /api/measures/search?projectKeys=Hello%2CVishnu-Kiran&metricKeys=alert_status%2Creliability_rating%2Csecurity_rating%2Csqale_rating%2Cduplicated_lines_density%2Ccoverage%2Cncloc%2Cncloc_language_distribution HTTP/1.1" 200 - "http://localhost:9000/projects?sort=-analysis_date" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36" "AW1r1fzKmDpBNQKUAAAo"
0:0:0:0:0:0:0:1 - - [26/Sep/2019:10:02:14 +0530] "GET /js/37.23abaad8.chunk.js HTTP/1.1" 200 6447 "http://localhost:9000/account" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36" "AW1r1fzKmDpBNQKUAAAq"
0:0:0:0:0:0:0:1 - - [26/Sep/2019:10:02:14 +0530] "GET /js/33.888ba684.chunk.js HTTP/1.1" 200 - "http://localhost:9000/account" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36" "AW1r1fzKmDpBNQKUAAAr"
0:0:0:0:0:0:0:1 - - [26/Sep/2019:10:02:15 +0530] "GET /js/18.4ed9515a.chunk.js HTTP/1.1" 200 - "http://localhost:9000/account/security/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36" "AW1r1fzKmDpBNQKUAAAs"
0:0:0:0:0:0:0:1 - - [26/Sep/2019:10:02:15 +0530] "GET /api/user_tokens/search?login=admin HTTP/1.1" 200 152 "http://localhost:9000/account/security/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36" "AW1r1fzKmDpBNQKUAAAt"
0:0:0:0:0:0:0:1 - - [26/Sep/2019:10:02:26 +0530] "POST /api/user_tokens/generate HTTP/1.1" 200 87 "http://localhost:9000/account/security/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36" "AW1r1fzKmDpBNQKUAAAu"
0:0:0:0:0:0:0:1 - - [26/Sep/2019:10:02:26 +0530] "GET /api/user_tokens/search?login=admin HTTP/1.1" 200 212 "http://localhost:9000/account/security/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36" "AW1r1fzKmDpBNQKUAAAv"
0:0:0:0:0:0:0:1 - - [26/Sep/2019:10:20:41 +0530] "GET /api/components/search_projects?filter=isFavorite&ps=1 HTTP/1.1" 200 77 "http://localhost:9000/projects" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36" "AW1r1fzKmDpBNQKUAAAw"
0:0:0:0:0:0:0:1 - - [26/Sep/2019:10:20:41 +0530] "GET /api/components/search_projects?ps=50&facets=reliability_rating%2Csecurity_rating%2Csqale_rating%2Ccoverage%2Cduplicated_lines_density%2Cncloc%2Calert_status%2Clanguages%2Ctags&f=analysisDate%2CleakPeriodDate HTTP/1.1" 200 - "http://localhost:9000/projects" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36" "AW1r1fzKmDpBNQKUAAAx"
0:0:0:0:0:0:0:1 - - [26/Sep/2019:10:20:41 +0530] "GET /api/organizations/search?organizations=default-organization HTTP/1.1" 200 144 "http://localhost:9000/projects" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36" "AW1r1fzKmDpBNQKUAAAz"
